Stations_id von_datum bis_datum Stationshoehe geoBreite geoLaenge Stationsname Bundesland Abgabe
----------- --------- --------- ------------- --------- --------- ----------------------------------------- ---------- ------
05275 20040601 20250505            105     49.2445    8.5374 Waghäusel-Kirrlach                       Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05277 19790105 20090630            349     50.8119    9.1280 Wahlen                                   Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05279 20040901 20250505            167     51.6194    9.5749 Wesertal-Lippoldsberg                    Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05280 20070301 20250505             33     53.9224   10.2267 Wittenborn                               Schleswig-Holstein                       Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05300 20040701 20250505            380     50.2596    8.3607 Waldems-Reinborn                         Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05335 20060801 20250505            352     50.8963   10.5483 Waltershausen                            Thüringen                                Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05347 19790101 20250505            236     51.5039    9.1118 Warburg                                  Nordrhein-Westfalen                      Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05349 19940610 20250505             73     53.5196   12.6654 Waren (Müritz)                           Mecklenburg-Vorpommern                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05371 19490101 20250505            920     50.4973    9.9427 Wasserkuppe                              Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05397 19490101 20250505            440     49.6662   12.1844 Weiden                                   Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05404 20081124 20250505            477     48.4024   11.6946 Weihenstephan-Dürnast                    Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05419 19961018 20070630            264     50.9751   11.3076 Weimar                                   Thüringen                                Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05424 20070601 20250505            328     51.0177   11.3544 Weimar-Schöndorf                         Thüringen                                Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05426 19520418 20250505            553     49.3758    8.1212 Weinbiet                                 Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05433 20040901 20250505            383     49.5534    6.8120 Weiskirchen/Saar                         Saarland                                 Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05440 19490101 20250505            439     49.0115   10.9308 Weißenburg-Emetzheim                     Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05467 19510101 20120921           1832     47.7035   12.0119 Wendelstein                              Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05480 19790102 20250505             85     51.5763    7.8879 Werl                                     Nordrhein-Westfalen                      Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05490 19750701 20250505            233     51.8454   10.7686 Wernigerode                              Sachsen-Anhalt                           Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05516 19960613 20250505              3     54.5283   11.0606 Fehmarn                                  Schleswig-Holstein                       Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05538 20050101 20250505            551     47.8827   11.1576 Wielenbach (Demollstr.)                  Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05541 20040801 20250505            263     50.1321    8.3169 Wiesbaden-Auringen                       Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05546 19900611 20250505            187     52.1206   12.4586 Wiesenburg                               Brandenburg                              Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05562 20040601 20250505            571     48.6516    8.6801 Neubulach-Oberhaugstett                  Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05564 19650101 19920331             88     51.1167    6.2167 Wildenrath                               Nordrhein-Westfalen                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
05629 19750701 20250505            105     51.8891   12.6446 Wittenberg                               Sachsen-Anhalt                           Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05640 19790101 20250505              7     53.5444    7.6625 Wittmundhafen                            Niedersachsen                            Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05642 19950320 20010928             72     53.1833   12.5167 Wittstock                                Brandenburg                              Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05643 20041101 20250505             68     53.1864   12.4949 Wittstock-Rote Mühle                     Brandenburg                              Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05663 19920316 19960101            118     53.4618   13.6099 Woldegk                                  Mecklenburg-Vorpommern                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05664 20040701 20250505            296     48.2953    8.2391 Wolfach                                  Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05676 20100901 20240102             82     52.3962   10.6892 Wolfsburg (Südwest)                      Niedersachsen                            Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05688 20181101 20250505            881     47.7004    8.1057 Dachsberg-Wolpadingen                    Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05692 20040901 20250505             88     49.6051    8.3659 Worms                                    Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05697 19911101 19930331             10     52.6167   14.2333 Wriezen                                  Brandenburg                              Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05705 19490101 20250505            268     49.7704    9.9576 Würzburg                                 Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05715 19790102 20250505             49     52.4626    9.4245 Wunstorf                                 Niedersachsen                            Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05717 20060901 20250505            134     51.2256    7.1052 Wuppertal-Buchenhofen                    Nordrhein-Westfalen                      Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05719 20041001 20091210            235     51.2051    7.2000 Remscheid                                Nordrhein-Westfalen                      Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05731 20040801 20250505            395     47.6783    8.3801 Wutöschingen-Ofteringen                  Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05745 20040601 20250505             51     52.9664   13.3268 Zehdenick                                Brandenburg                              Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05750 20060301 20250505            264     51.0314   12.1495 Zeitz                                    Sachsen-Anhalt                           Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05779 19770420 20250505            877     50.7313   13.7516 Zinnwald-Georgenfeld                     Sachsen                                  Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05792 19490101 20250505           2956     47.4210   10.9848 Zugspitze                                Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05797 20051201 20250505            349     50.6879   12.4329 Lichtentanne                             Sachsen                                  Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
